PlayerName,Team,Pos,RANK,AVG,The Athletic,Baseball America,Baseball HQ,Baseball Prospectus,CBS Sports,Dynasty Dugout,ESPN,Fangraphs,Fantasy Alarm,Fantasy Six Pack,Fantrax HQ,Just Baseball,MLB Pipeline,NBC Sports,Pitcher List,Prospect361,Prospects Live,Razzball,Rotoballer,Roto- Prospects,Rotowire,The Upside Prospect
"Mieses, Luis",CHW,OF,954,418.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Matoma, David",PIT,RHP,954,418.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Southisene, Ty",CHC,SS,957,418.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,510,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gorski, Matt",PIT,OF,957,418.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Batista, Edinson",HOU,RHP,959,418.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Toman, Tucker",TOR,3B,960,418.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Ruiz, Jorge",LAA,OF,960,418.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Webb, Ryan",CLE,LHP,962,418.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Lavigne, Grant",COL,1B,962,418.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bragg, Braxton",BAL,RHP,964,418.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cabrera, Roni",KC,OF,965,418.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bigbie, Justice",DET,OF,965,418.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Crow, Coleman",MIL,RHP,967,419.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Adamczewski, Josh",MIL,SS,968,419.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Taylor, Andrew",HOU,RHP,968,419.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hunley, Sean",TB,RHP,970,419.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gonzalez, Jose",TEX,RHP,971,419.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Sang, Marcus Lee",PHI,OF,971,419.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Richardson, Lyon",CIN,RHP,973,419.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Conine, Griffin",MIA,OF,974,419.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Northcut, Nicholas",CIN,3B,975,419.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Causey, A.J.",KC,RHP,976,419.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,527,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Silva, Eric",DET,RHP,976,419.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Castano, Blas",SEA,RHP,976,419.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Palma, Miguel",HOU,OF,979,419.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Murray, BJ Jr.",CHC,3B,980,419.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Mercado, Michael",PHI,RHP,981,419.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Herrera, Yujanyer",COL,RHP,982,419.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,531,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gomez, Moises",SD,OF,982,419.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Zavala, Aaron",TEX,OF,984,419.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Paulino, Jose",MIA,RHP,984,419.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Jimenez, Edwin",MIL,RHP,986,419.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hurtubise, Jacob",CIN,OF,986,419.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Johnston, Will",ATH,LHP,988,419.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Mendoza, Brayan",MIA,LHP,989,420.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,536,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"DeGroat, Kyle",KC,RHP,989,420.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"McCullough, Brody",CHC,RHP,989,420.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rosa, Jeffry",NYM,OF,989,420.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Portes, Edgar",BAL,RHP,993,420.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Diamond, Derek",PIT,RHP,994,420.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Barber, Colin",HOU,OF,994,420.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cermak, Ryan",TB,OF,996,420.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cruz, Ronny",CHC,SS,997,420.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,541,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Martinez, Omar",NYY,C,997,420.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Costeiu, Ryan",LAA,RHP,999,420.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,542,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Baez, Joshua",STL,OF,999,420.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Aponte, Liberts",CIN,SS,1001,420.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hertzler, Cole",HOU,RHP,1002,420.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,544,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Penrod, Zach",BOS,LHP,1003,420.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Suero, Christopher",NYM,C,1003,420.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Navigato, Andrew",DET,2B/3B/SS,1005,420.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"McCusker, Carson",MIN,OF,1005,420.579,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Guzman, Angel",SF,1B,1007,420.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Gonzalez, Oliver",LAD,RHP,1007,420.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Velasquez, Diego",SF,SS,1009,420.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Pintar, Andrew",MIA,OF,1010,420.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Adams, Travis",MIN,RHP,1011,420.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Mordan, Aneudis",BAL,C,1012,420.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Dubanewicz, Jayden",MIL,RHP,1013,421.158,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Renz, Tyler",MIL,RHP,1014,421.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Sosa, Thomas",BAL,OF,1015,421.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Moss, Callan",KC,1B,1016,421.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"De Avila, Luis",ATL,LHP,1016,421.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hansen, Pete",STL,LHP,1018,421.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Money, Blake",BAL,RHP,1019,421.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Mautz, Brycen",STL,LHP,1020,421.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Mercedes, Juan",SF,RHP,1021,421.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"McCabe, David",ATL,3B,1021,421.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"De Los Santos, Yohan",PIT,SS,1023,421.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,568,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Reyes, Dalvinson",BOS,RHP,1024,421.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,570,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Robaina, Julio",HOU,LHP,1024,421.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Garcia, John",HOU,C,1026,421.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Squires, Brett",KC,1B,1026,421.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Lemos, Kleimir",TEX,1B/3B,1028,422.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Castillo, Walin",MIA,RHP,1028,422.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Knipp, Grant",SEA,C,1030,422.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Lovich, Eli",CHC,OF,1031,422.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Grosz, Josh",NYY,RHP,1031,422.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Davenport, Aaron",CLE,RHP,1033,422.263,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"McDaniel, Quinn",SF,2B,1034,422.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Rucker, Carson",DET,3B/SS,1035,422.684,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,587,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Broughton, Joey",MIL,LHP,1036,422.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Perez, Andy",COL,SS,1037,422.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Tirotta, Riley",TOR,1B/3B,1037,422.789,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Wallace, Trenton",TOR,LHP,1039,422.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Sundstrom, Jared",SEA,OF,1040,422.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Lasko, Ryan",ATH,OF,1041,422.947,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Fontenelle, Cole",LAA,3B,1042,423.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,593,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Davila, Jose",STL,RHP,1042,423.000,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Knorr, Michael",HOU,RHP,1044,423.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,595,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Klein, Will",ATH,RHP,1045,423.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,597,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Flint, Tucker",LAA,OF,1045,423.211,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Cruz, Omar",SD,LHP,1047,423.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Perry, Nolan",TOR,RHP,1048,423.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,600,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Farris, Mitch",ATL,LHP,1049,423.421,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Ramsey, Ryan",KC,LHP,1050,423.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"McFarlane, Alex",PHI,RHP,1050,423.526,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Pacheco, Carlos",ATH,OF,1052,423.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Salas, Juan",STL,RHP,1053,423.842,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Amparo, Felix",BAL,SS,1054,423.895,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Avila, Luinder",KC,RHP,1055,424.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Mejia, Ian",ATL,RHP,1056,424.737,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Alastre, Luiyin",MIL,2B,1057,425.053,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Noel, Jhonkensy",CLE,1B,1058,425.105,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hollan, Hunter",CIN,LHP,1059,425.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Bigge, Hunter",TB,RHP,1060,425.474,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Catuy, Pedro",ARI,OF,1061,428.316,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Tejada, Oliver",SF,OF,1062,428.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Phillips, Cole",SEA,RHP,1063,430.368,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,150,150,Paywall,Paywall,150
"Hodge, Porter",CHC,RHP,1064,435.632,Paywall,Paywall,Paywall,151,150,Paywall,Paywall,153,Paywall,Paywall,900,150,150,150,225,Paywall,Paywall,83,150,Paywall,Paywall,150
